source_doi,total_citations,policy_document_id,source_title,document_title,published_on,document_url,type,subtype,country,topics,classifications
https://dx.doi.org/10.1186/s13613-022-00996-9,1.0,cityofmadrid-39852d219810da736534345f2381ec09,Comunidad de Madrid,Memoria Científica 2022,2023-12-07,https://www.comunidad.madrid/hospital/getafe/file/4081/download?token=zQDLUnt3,government,city,Spain,Sexual harassment; Hospital; Biobank,science and technology>biomedical science>pharmacology; science and technology>natural science>biology; science and technology>natural science>biology>physiology
https://dx.doi.org/10.1371/journal.pone.0219190,1.0,oecddiscovery-0ab6672d1cc1e4c3205271b577604614,OECD,Embracing a One Health Framework to Fight Antimicrobial Resistance,2023-09-14,https://dx.doi.org/https://doi.org/10.1787/ce44c755-en,igo,,IGO,Antimicrobial resistance; Antibiotic; Health,health>health treatment; health>diseases and conditions; health
https://dx.doi.org/10.1016/j.epidem.2017.02.003,1.0,pubmedcentral-03444662e2431dade5d33fa4962eb987,Guidelines in PubMed Central,Are We on Our Way to Achieving the 2020 Goals for Schistosomiasis Morbidity Control Using Current World Health Organization Guidelines?,2018-06-15,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5982704/pdf,other,aggregator,USA,Schistosomiasis; Neglected tropical diseases; World Health Organization,health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.1016/j.epidem.2020.100430,5.0,dhsgov-07fb0e77b88ab97750003d3d688bed00,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2021-11-04,https://www.dhs.gov/sites/default/files/publications/21_1102_st_mql_sars2_cov2.pdf,government,,USA,Severe acute respiratory syndrome coronavirus 2; Infection; COVID-19 vaccine,health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions; health>diseases and conditions>illness
https://dx.doi.org/10.1016/j.epidem.2020.100430,5.0,dhsgov-38fd23e57dd8ec707294d25fb8fb9019,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2021-01-28,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20210126.pdf,government,,USA,SARS-CoV-2; Variants of SARS-CoV-2; COVID-19 testing,science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions
https://dx.doi.org/10.1016/j.epidem.2020.100430,5.0,dhsgov-6d422045165469a763b7c31921bd52c8,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2021-07-15,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20210713.pdf,government,,USA,Medicine; Cloth face mask; Casirivimab/imdevimab,health>diseases and conditions>communicable disease>virus disease; health>diseases and conditions; science and technology>natural science>biology
https://dx.doi.org/10.1016/j.epidem.2020.100430,5.0,dhsgov-d03d62734a42fe925cf1a6d5dd96f67c,Department of Homeland Security,Master Question List for COVID-19 (caused by SARS-CoV-2),2021-01-07,https://www.dhs.gov/sites/default/files/publications/mql_sars-cov-2_-_cleared_for_public_release_20210105.pdf,government,,USA,Epidemiology; Public health; Diseases and disorders,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology; health>diseases and conditions
https://dx.doi.org/10.1016/j.epidem.2020.100430,5.0,dhsgov-eeb18fe8690357c6b05b850ab4cf6b68,Department of Homeland Security,Master Question List fgor COVID-19 (caused by SARS-CoV-2),2023-02-21,https://www.dhs.gov/sites/default/files/2023-02/23_0131_st_mql_sars_cov-2.pdf,government,,USA,Public health; Health; Immunology,health>diseases and conditions>communicable disease>virus disease; science and technology>natural science>biology; health>diseases and conditions
https://dx.doi.org/10.2337/dc12-0759,5.0,cdc-125315c8933b49b9d80b60869ce4d1a2,Centers for Disease Control and Prevention (CDC),Recommendations of the Advisory Committee on Immunization Practices for Use of Herpes Zoster Vaccines,2018-01-26,https://stacks.cdc.gov/view/cdc/55095,government,healthcare agency,USA,Postherpetic neuralgia; Zoster vaccine; Advisory Committee on Immunization Practices,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.2337/dc12-0759,5.0,cdc-f46e48df784c7d707efc48e559210a84,Centers for Disease Control and Prevention (CDC),Prevention of Hepatitis B virus infection in the United States : recommendations of the Advisory Committee on Immunization Practices,2018-01-12,https://stacks.cdc.gov/view/cdc/50791,government,healthcare agency,USA,Hepatitis B; Hepatitis; Hepatitis B vaccine,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.2337/dc12-0759,5.0,nber-657a2be9c6244e9b09ae6fa09b32b004,NBER,Optimal Vaccine Subsidies for Endemic and Epidemic Diseases,2020-11-16,https://www.nber.org/papers/w28085,think tank,,USA,Compartmental models in epidemiology; Market (economics); Monopoly,science and technology>mathematics; science and technology; health>diseases and conditions
https://dx.doi.org/10.2337/dc12-0759,5.0,pubmedcentral-27fcccaa541aef57412749f8f000cebe,Guidelines in PubMed Central,Recommendations of the Advisory Committee on Immunization Practices for Use of Herpes Zoster Vaccines,2018-01-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5812314/pdf,other,aggregator,USA,Zoster vaccine; Shingles; Postherpetic neuralgia,health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.2337/dc12-0759,5.0,pubmedcentral-d520064af050dde92873a4d914a659b2,Guidelines in PubMed Central,Prevention of Hepatitis B Virus Infection in the United States: Recommendations of the Advisory Committee on Immunization Practices,2018-01-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5837403/pdf,other,aggregator,USA,Post-exposure prophylaxis; Medicine; Immunology,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.1016/j.rmed.2015.01.017,2.0,awmf-bc7805ef2c06f12b1512d4d0579f49d9,Arbeitsgemeinschaft der Wissenschaftlichen Medizinischen Fachgesellschaften (AWMF),Tuberkulose im Erwachsenenalter,2023-09-21,https://register.awmf.org/de/leitlinien/detail/020-019,government,healthcare agency,Germany,Notifiable disease; Tuberculosis; Mycobacterium bovis,health>diseases and conditions; health>diseases and conditions>illness; science and technology>biomedical science>pharmacology
https://dx.doi.org/10.1016/j.rmed.2015.01.017,2.0,awmf-d57e0afb2368148dfa5c77c4a81159e8,Arbeitsgemeinschaft der Wissenschaftlichen Medizinischen Fachgesellschaften (AWMF),Tuberkulose im Erwachsenenalter,2017-06-30,https://www.awmf.org/leitlinien/detail/ll/020-019.html,government,healthcare agency,Germany,Elderly care; Medical specialties; Medicine,health; science and technology>biomedical science>pharmacology; science and technology>natural science>biology
https://dx.doi.org/10.1016/s0169-4758(00)01691-4,5.0,who-4c595f4fba14f6f81505d0cef238e050,World Health Organization,Integrating neglected tropical diseases into global health and development: fourth WHO report on neglected tropical diseases,2017-04-13,https://apps.who.int/iris/handle/10665/255011,igo,healthcare agency,IGO,WASH; Zika fever; Zoonosis,health; health>diseases and conditions>communicable disease>epidemic; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/s0169-4758(00)01691-4,5.0,who-7d3e9aad01eeb8af1cbf384753bd859b,World Health Organization,"Report of the Scientific Working Group meeting on lymphatic filariasis, Geneva, 10-12 May, 2005",2012-06-17,https://apps.who.int/iris/handle/10665/69484,igo,healthcare agency,IGO,Filariasis; Wuchereria bancrofti; Lymphatic filariasis,health; science and technology>natural science>biology; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/s0169-4758(00)01691-4,5.0,who-8006645ea66fdf8d5ea767fc3159fef3,World Health Organization,Intégrer les maladies tropicales négligées dans l’action pour la santé mondiale et le développement : quatrième rapport de l’OMS sur les maladies tropicales négligées,2018-02-22,https://apps.who.int/iris/handle/10665/260289,igo,healthcare agency,IGO,Sustainable Development Goals; Zoonosis; Mosquito,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/s0169-4758(00)01691-4,5.0,who-a9f45be3a721f3813d47da0af62a5f06,World Health Organization,"Regional Health Forum, Vol. 6, No. 2",2016-05-03,https://apps.who.int/iris/handle/10665/205792,igo,healthcare agency,IGO,Hepatitis B; Maternal death; Childbirth,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1016/s0169-4758(00)01691-4,5.0,who-b0f80e8f13dc195056593345f6bc26cd,World Health Organization,Tropical Disease Research : results portfolio 3 : a collection of final reports from projects selected by independent scientific experts,2012-06-17,https://apps.who.int/iris/handle/10665/70698,igo,healthcare agency,IGO,Dihydrofolate reductase; Malaria; Anopheles,health>diseases and conditions; science and technology>natural science>biology; health
https://dx.doi.org/10.1017/s095026880005158x,2.0,who-f225b1efeb3de3c9a0b9e7ac73152363,World Health Organization,"Control of rubella and congenital rubella syndrome (‎CRS)‎ in developing countries, Part 2: Vaccination against rubella.",2018-03-25,https://apps.who.int/iris/handle/10665/264259,igo,healthcare agency,IGO,Children's health; Vaccine; MMR vaccine,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1017/s095026880005158x,2.0,who-fde9478456155e5f27cb9556101c51f2,World Health Organization,"Control of rubella and congenital rubella syndrome (‎CRS)‎ in developing countries, part 2 : vaccination against rubella / S. E. Robertson ... [‎et al.]‎",2012-06-16,https://apps.who.int/iris/handle/10665/54483,igo,healthcare agency,IGO,World Health Organization; Medical humanities; Immunology,health>diseases and conditions; health; health>diseases and conditions>communicable disease>virus disease
https://dx.doi.org/10.1046/j.1365-2702.2003.00749.x,3.0,helsedirektoratet-b1fe17f3411996d6b17be71e86168bd7,Norwegian Directorate for Health and Social Affairs,Langtids mekanisk ventilasjon (LTMV) Nasjonal faglig retningslinje,2012-06-29,https://www.helsedirektoratet.no/retningslinjer/langtids-mekanisk-ventilasjon-ltmv,government,healthcare agency,Norway,Spirometry; Election; Clinical medicine,health>diseases and conditions; health; science and technology
https://dx.doi.org/10.1046/j.1365-2702.2003.00749.x,3.0,provinceofquebec-dac40313d710941e9cb541796fc80527,Province of Québec,Endotracheal Suctioning of Mechanically Ventilated Patients With Artificial Airways 2010,2010-05-21,https://www.cisss-bsl.gouv.qc.ca/sites/default/files/fichier/succion_endotracheale_-_guide_anglais_.pdf,government,,Canada,Respiratory arrest; Mechanical ventilation; Airway management,health; health>diseases and conditions; health>health treatment>medical procedure/test
https://dx.doi.org/10.1046/j.1365-2702.2003.00749.x,3.0,pubmedcentral-3dc4703d317d1e9e64590793a07ae6bc,Guidelines in PubMed Central,Closed tracheal suction systems versus open tracheal suction systems for mechanically ventilated adult patients,2007-10-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6517217/pdf,other,aggregator,USA,Acute respiratory distress syndrome; Systematic review; Health,health>diseases and conditions; health; health>diseases and conditions>illness
https://dx.doi.org/10.3201/eid2201.151410,2.0,governmentofcanada-aca43e862267b3350777ecaecefdbffe,Government of Canada,Interim statement on the use of the rVSVΔG-ZEBOV-GP vaccine for the prevention of Ebola virus disease.: HP40-261/2019E-PDF Publications - Canada.ca,2020-01-01,http://publications.gc.ca/site/eng/9.881612/publication.html,government,,Canada,Medicine; Ebola virus disease; Needlestick injury,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.3201/eid2201.151410,2.0,who-5b135bb23d4aa5ada178b122f4087080,World Health Organization,A polio transition investment case for the WHO Eastern Mediterranean Region,2024-02-01,https://apps.who.int/iris/handle/10665/377317,igo,healthcare agency,IGO,Vaccine; Vaccination; Basic reproduction number,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1098/rspb.2015.0347,2.0,ifode-ee700e9ef6ff4c25eb645550b7d0779b,Ifo Institute,Policy Implications of Models of the Spread of Coronavirus: Perspectives and Opportunities for Economists,2020-05-12,https://www.cesifo.org/en/publikationen/2020/working-paper/policy-implications-models-spread-coronavirus-perspectives-and,think tank,,Germany,Compartmental models in epidemiology; Infection; Social distancing,health>diseases and conditions>illness; health>diseases and conditions; health
https://dx.doi.org/10.1098/rspb.2015.0347,2.0,nber-05b0053a9a880e53df5e61ebaa50be76,NBER,Policy Implications of Models of the Spread of Coronavirus: Perspectives and Opportunities for Economists,2020-04-16,https://www.nber.org/papers/w27007,think tank,,USA,Compartmental models in epidemiology; Health; Health sciences,health>diseases and conditions; health>diseases and conditions>communicable disease>virus disease; health
https://dx.doi.org/10.1111/1469-0691.12182,7.0,cdc-9ba0b65f4f7c3e6fe943e7a693b1cea0,Centers for Disease Control and Prevention (CDC),"Pneumococcal Vaccine for Adults Aged ≥19 Years: Recommendations of the Advisory Committee on Immunization Practices, United States, 2023",2023-01-01,https://stacks.cdc.gov/view/cdc/133328,government,healthcare agency,USA,Pneumococcal polysaccharide vaccine; Pneumococcal vaccine; Advisory Committee on Immunization Practices,health>diseases and conditions; health>diseases and conditions>illness; health
https://dx.doi.org/10.1111/1469-0691.12182,7.0,deptofhealthau-b9347a6ce007a826cbd33364a577aadd,Australian Government Department of Health,Revised use of pneumococcal vaccines,2020-06-05,https://www.health.gov.au/resources/publications/revised-use-of-pneumococcal-vaccines,government,,Australia,Medical specialties; Health sciences; Health,health>diseases and conditions; health>diseases and conditions; health
